element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
430, 19.0, 29.0, 0.0, 1, 0.0002474003307478009, 0
431, 21.0, 29.0, 0.0, 1, 0.00024086772265556868, 0
432, 23.0, 29.0, 0.0, 1, 0.0002213318827421919, 0
433, 25.0, 29.0, 0.0, 1, 0.0001464084219388828, 0
434, 27.0, 29.0, 0.0, 0, 9.592826778395284e-05, 0
435, 29.0, 29.0, 0.0, 0, 1.9201188697738405e-05, 0
436, 31.0, 29.0, 0.0, 0, 2.2917511597467202e-10, 0
437, 33.0, 29.0, 0.0, 0, 2.202395494052456e-10, 0
438, 35.0, 29.0, 0.0, 0, 1.8299568655615984e-10, 0
439, 37.0, 29.0, 0.0, 0, 1.548137570682088e-10, 0
440, 39.0, 29.0, 0.0, 0, 1.347954441285491e-10, 0
441, 41.0, 29.0, 0.0, 0, 1.171339353768932e-10, 0
442, 43.0, 29.0, 0.0, 0, 1.0029243825931406e-10, 0
443, 45.0, 29.0, 0.0, 0, 8.445179816728321e-11, 0
444, 47.0, 29.0, 0.0, 0, 6.974996957160563e-11, 0
445, 49.0, 29.0, 0.0, 0, 5.6221454853725885e-11, 0
446, 51.0, 29.0, 0.0, 0, 4.391767513284253e-11, 0
447, 53.0, 29.0, 0.0, 0, 3.292833140432221e-11, 0
448, 55.0, 29.0, 0.0, 0, 2.3394951964117608e-11, 0
449, 57.0, 29.0, 0.0, 0, 1.5594854194084866e-11, 0
450, 59.0, 29.0, 0.0, 0, 1.2111085269196311e-11, 0
451, 1.0, 31.0, 0.0, 0, 7.038633281473128e-11, 0
452, 3.0, 31.0, 0.0, 0, 7.862212061283654e-11, 0
453, 5.0, 31.0, 0.0, 0, 9.902862333395396e-11, 0
454, 7.0, 31.0, 0.0, 0, 1.2843028255359653e-10, 0
455, 9.0, 31.0, 0.0, 0, 1.6336702706243148e-10, 0
456, 11.0, 31.0, 0.0, 0, 2.114442698986927e-10, 0
457, 13.0, 31.0, 0.0, 0, 2.3580032847123216e-05, 0
458, 15.0, 31.0, 0.0, 0, 0.00011693602569246695, 0
459, 17.0, 31.0, 0.0, 1, 0.00015621312960394226, 0
460, 19.0, 31.0, 0.0, 1, 0.0002430879520730484, 0
461, 21.0, 31.0, 0.0, 1, 0.00025038074622165155, 0
462, 23.0, 31.0, 0.0, 1, 0.0002448574608397234, 0
463, 25.0, 31.0, 0.0, 1, 0.00021807957088812048, 0
464, 27.0, 31.0, 0.0, 1, 0.00012892217139747088, 0
465, 29.0, 31.0, 0.0, 0, 7.296612979517392e-05, 0
466, 31.0, 31.0, 0.0, 0, 1.034392929251778e-05, 0
467, 33.0, 31.0, 0.0, 0, 2.58129693575e-10, 0
468, 35.0, 31.0, 0.0, 0, 2.0067942598956475e-10, 0
469, 37.0, 31.0, 0.0, 0, 1.726679442136658e-10, 0
470, 39.0, 31.0, 0.0, 0, 1.5285109003905452e-10, 0
471, 41.0, 31.0, 0.0, 0, 1.3315987488124258e-10, 0
472, 43.0, 31.0, 0.0, 0, 1.1453963762297866e-10, 0
473, 45.0, 31.0, 0.0, 0, 9.740136442131597e-11, 0
474, 47.0, 31.0, 0.0, 0, 8.148118904138007e-11, 0
475, 49.0, 31.0, 0.0, 0, 6.666989651801556e-11, 0
476, 51.0, 31.0, 0.0, 0, 5.303563362889496e-11, 0
477, 53.0, 31.0, 0.0, 0, 4.072455970126345e-11, 0
478, 55.0, 31.0, 0.0, 0, 2.993695363046057e-11, 0
479, 57.0, 31.0, 0.0, 0, 2.0987657563865082e-11, 0
480, 59.0, 31.0, 0.0, 0, 1.6976576092568105e-11, 0
481, 1.0, 33.0, 0.0, 0, 5.021101448172611e-11, 0
482, 3.0, 33.0, 0.0, 0, 5.7626544826208754e-11, 0
483, 5.0, 33.0, 0.0, 0, 7.616090504586804e-11, 0
484, 7.0, 33.0, 0.0, 0, 1.04388400174052e-10, 0
485, 9.0, 33.0, 0.0, 0, 1.408341049575575e-10, 0
486, 11.0, 33.0, 0.0, 0, 1.912615917083381e-10, 0
487, 13.0, 33.0, 0.0, 0, 2.870236954215917e-10, 0
488, 15.0, 33.0, 0.0, 0, 3.560904121529736e-05, 0
489, 17.0, 33.0, 0.0, 1, 0.00012998180906361348, 0
490, 19.0, 33.0, 0.0, 1, 0.00017770248605507072, 0
491, 21.0, 33.0, 0.0, 1, 0.00023780991209777135, 0
492, 23.0, 33.0, 0.0, 1, 0.00024304507317357926, 0
493, 25.0, 33.0, 0.0, 1, 0.00024213001857905161, 0
494, 27.0, 33.0, 0.0, 1, 0.0002092373136843565, 0
495, 29.0, 33.0, 0.0, 1, 0.0001407368423793766, 0
496, 31.0, 33.0, 0.0, 0, 5.3257496646033796e-05, 0
497, 33.0, 33.0, 0.0, 0, 1.4389617799270287e-06, 0
498, 35.0, 33.0, 0.0, 0, 2.629286569835233e-10, 0
499, 37.0, 33.0, 0.0, 0, 2.0803083366795448e-10, 0
500, 39.0, 33.0, 0.0, 0, 1.745533095266147e-10, 0
501, 41.0, 33.0, 0.0, 0, 1.4915884448429797e-10, 0
502, 43.0, 33.0, 0.0, 0, 1.2883750352939477e-10, 0
503, 45.0, 33.0, 0.0, 0, 1.1086942368327568e-10, 0
504, 47.0, 33.0, 0.0, 0, 9.400332664910957e-11, 0
505, 49.0, 33.0, 0.0, 0, 7.80564858574528e-11, 0
506, 51.0, 33.0, 0.0, 0, 6.319417432286349e-11, 0
507, 53.0, 33.0, 0.0, 0, 4.964505757145412e-11, 0
508, 55.0, 33.0, 0.0, 0, 3.7667859609623474e-11, 0
509, 57.0, 33.0, 0.0, 0, 2.76176879345994e-11, 0
510, 59.0, 33.0, 0.0, 0, 2.3093841832394773e-11, 0
511, 1.0, 35.0, 0.0, 0, 3.4383161895391197e-11, 0
512, 3.0, 35.0, 0.0, 0, 4.142123980979071e-11, 0
513, 5.0, 35.0, 0.0, 0, 5.952144885582166e-11, 0
514, 7.0, 35.0, 0.0, 0, 8.761917781371818e-11, 0
515, 9.0, 35.0, 0.0, 0, 1.2390823326417372e-10, 0
516, 11.0, 35.0, 0.0, 0, 1.6954404101653107e-10, 0
517, 13.0, 35.0, 0.0, 0, 2.3498450729674665e-10, 0
518, 15.0, 35.0, 0.0, 0, 3.592396957515879e-06, 0
519, 17.0, 35.0, 0.0, 0, 5.162024759824919e-05, 0
520, 19.0, 35.0, 0.0, 1, 0.00012448186239013775, 0
521, 21.0, 35.0, 0.0, 1, 0.00019923518373001598, 0
522, 23.0, 35.0, 0.0, 1, 0.00023753110990763386, 0
523, 25.0, 35.0, 0.0, 1, 0.0002458575336210709, 0
524, 27.0, 35.0, 0.0, 1, 0.0002477071169232175, 0
525, 29.0, 35.0, 0.0, 1, 0.00017134282644643023, 0
526, 31.0, 35.0, 0.0, 0, 0.00013915261705137253, 0
527, 33.0, 35.0, 0.0, 0, 3.509859546570712e-05, 0
528, 35.0, 35.0, 0.0, 0, 2.7861033924077074e-06, 0
529, 37.0, 35.0, 0.0, 0, 2.156002940564775e-10, 0
530, 39.0, 35.0, 0.0, 0, 1.8603653822909146e-10, 0
531, 41.0, 35.0, 0.0, 0, 1.6076147226188201e-10, 0
532, 43.0, 35.0, 0.0, 0, 1.4195275582270182e-10, 0
533, 45.0, 35.0, 0.0, 0, 1.2442796945336737e-10, 0
534, 47.0, 35.0, 0.0, 0, 1.0710024619132814e-10, 0
535, 49.0, 35.0, 0.0, 0, 9.026300309688799e-11, 0
536, 51.0, 35.0, 0.0, 0, 7.437400587111815e-11, 0
537, 53.0, 35.0, 0.0, 0, 5.975609671418458e-11, 0
538, 55.0, 35.0, 0.0, 0, 4.670780690927684e-11, 0
539, 57.0, 35.0, 0.0, 0, 3.562831483974031e-11, 0
540, 59.0, 35.0, 0.0, 0, 3.062631816947087e-11, 0
541, 1.0, 37.0, 0.0, 0, 2.290917718080404e-11, 0
542, 3.0, 37.0, 0.0, 0, 3.0350578179335686e-11, 0
543, 5.0, 37.0, 0.0, 0, 4.918152546090316e-11, 0
544, 7.0, 37.0, 0.0, 0, 7.896401113700528e-11, 0
545, 9.0, 37.0, 0.0, 0, 1.17771585692482e-10, 0
546, 11.0, 37.0, 0.0, 0, 1.654492585479844e-10, 0
547, 13.0, 37.0, 0.0, 0, 2.2258310488500253e-10, 0
548, 15.0, 37.0, 0.0, 0, 2.862245946950624e-10, 0
549, 17.0, 37.0, 0.0, 0, 1.1114992019665912e-05, 0
550, 19.0, 37.0, 0.0, 0, 6.905013869484956e-05, 0
551, 21.0, 37.0, 0.0, 1, 0.00013003877918867275, 0
552, 23.0, 37.0, 0.0, 1, 0.00021173325631389781, 0
553, 25.0, 37.0, 0.0, 1, 0.00024140680057416287, 0
554, 27.0, 37.0, 0.0, 1, 0.00025256062834216636, 0
555, 29.0, 37.0, 0.0, 1, 0.0002517407907809397, 0
556, 31.0, 37.0, 0.0, 1, 0.00016741805804801693, 0
557, 33.0, 37.0, 0.0, 1, 0.00011315504441102803, 0
558, 35.0, 37.0, 0.0, 0, 2.6970251123246e-05, 0
559, 37.0, 37.0, 0.0, 0, 2.439026218615729e-10, 0
560, 39.0, 37.0, 0.0, 0, 1.902106434878574e-10, 0
561, 41.0, 37.0, 0.0, 0, 1.687033847296071e-10, 0
562, 43.0, 37.0, 0.0, 0, 1.539645212143496e-10, 0
563, 45.0, 37.0, 0.0, 0, 1.3792377807281932e-10, 0
564, 47.0, 37.0, 0.0, 0, 1.2047967411712015e-10, 0
565, 49.0, 37.0, 0.0, 0, 1.030858711292228e-10, 0
566, 51.0, 37.0, 0.0, 0, 8.654558455067803e-11, 0
567, 53.0, 37.0, 0.0, 0, 7.115462965851004e-11, 0
568, 55.0, 37.0, 0.0, 0, 5.721383211517645e-11, 0
569, 57.0, 37.0, 0.0, 0, 4.519146259549357e-11, 0
570, 59.0, 37.0, 0.0, 0, 3.972916514632868e-11, 0
571, 1.0, 39.0, 0.0, 0, 1.558295614513551e-11, 0
572, 3.0, 39.0, 0.0, 0, 2.4097017137364685e-11, 0
573, 5.0, 39.0, 0.0, 0, 4.4693849163967226e-11, 0
574, 7.0, 39.0, 0.0, 0, 7.760255938070308e-11, 0
575, 9.0, 39.0, 0.0, 0, 1.2065215239908657e-10, 0
576, 11.0, 39.0, 0.0, 0, 1.7313726363237416e-10, 0
577, 13.0, 39.0, 0.0, 0, 2.3353256411789363e-10, 0
578, 15.0, 39.0, 0.0, 0, 2.940690356051673e-10, 0
579, 17.0, 39.0, 0.0, 0, 3.2945486205112577e-10, 0
580, 19.0, 39.0, 0.0, 0, 1.7445629680104787e-05, 0
581, 21.0, 39.0, 0.0, 0, 9.293283325920648e-05, 0
582, 23.0, 39.0, 0.0, 1, 0.00013991118319022733, 0
583, 25.0, 39.0, 0.0, 1, 0.0002256566087296521, 0
584, 27.0, 39.0, 0.0, 1, 0.00024360862505200546, 0
585, 29.0, 39.0, 0.0, 1, 0.000250994291683409, 0
586, 31.0, 39.0, 0.0, 1, 0.00023119235197716488, 0
587, 33.0, 39.0, 0.0, 1, 0.00015324870367650875, 0
588, 35.0, 39.0, 0.0, 0, 9.369185025009308e-05, 0
589, 37.0, 39.0, 0.0, 0, 1.9488765719671047e-05, 0
590, 39.0, 39.0, 0.0, 0, 1.8441762141729324e-10, 0
591, 41.0, 39.0, 0.0, 0, 1.7417103382995234e-10, 0
592, 43.0, 39.0, 0.0, 0, 1.6513773848677075e-10, 0
593, 45.0, 39.0, 0.0, 0, 1.509053376441498e-10, 0
594, 47.0, 39.0, 0.0, 0, 1.335430615593717e-10, 0
595, 49.0, 39.0, 0.0, 0, 1.1630717577991461e-10, 0
596, 51.0, 39.0, 0.0, 0, 9.979932329622559e-11, 0
597, 53.0, 39.0, 0.0, 0, 8.405384777489529e-11, 0
598, 55.0, 39.0, 0.0, 0, 6.942625001117364e-11, 0
599, 57.0, 39.0, 0.0, 0, 5.6535094816963624e-11, 0
600, 59.0, 39.0, 0.0, 0, 5.063875635874606e-11, 0
601, 1.0, 41.0, 0.0, 0, 1.2011211772366662e-11, 0
602, 3.0, 41.0, 0.0, 0, 2.2096415171451036e-11, 0
603, 5.0, 41.0, 0.0, 0, 4.580471909718658e-11, 0
604, 7.0, 41.0, 0.0, 0, 8.2547094603189e-11, 0
605, 9.0, 41.0, 0.0, 0, 1.299686450160371e-10, 0
606, 11.0, 41.0, 0.0, 0, 1.863722508987353e-10, 0
607, 13.0, 41.0, 0.0, 0, 2.4807449647904796e-10, 0
608, 15.0, 41.0, 0.0, 0, 3.059979085506511e-10, 0
609, 17.0, 41.0, 0.0, 0, 3.470796032048332e-10, 0
610, 19.0, 41.0, 0.0, 0, 3.7814613247855526e-10, 0
611, 21.0, 41.0, 0.0, 0, 2.415024877124897e-05, 0
612, 23.0, 41.0, 0.0, 0, 0.00011571248745472698, 0
613, 25.0, 41.0, 0.0, 1, 0.00015074618337572118, 0
614, 27.0, 41.0, 0.0, 1, 0.00022967681903021973, 0
615, 29.0, 41.0, 0.0, 1, 0.0002437589397497167, 0
616, 31.0, 41.0, 0.0, 1, 0.000243852128624519, 0
617, 33.0, 41.0, 0.0, 1, 0.0002121287612965896, 0
618, 35.0, 41.0, 0.0, 1, 0.0001208155008797627, 0
619, 37.0, 41.0, 0.0, 0, 7.32662750417451e-05, 0
620, 39.0, 41.0, 0.0, 0, 1.2532626842539682e-05, 0
621, 41.0, 41.0, 0.0, 0, 1.6851937293631557e-10, 0
622, 43.0, 41.0, 0.0, 0, 1.7365253639851797e-10, 0
623, 45.0, 41.0, 0.0, 0, 1.617890702730249e-10, 0
624, 47.0, 41.0, 0.0, 0, 1.4580458607225262e-10, 0
625, 49.0, 41.0, 0.0, 0, 1.3026576861831463e-10, 0
626, 51.0, 41.0, 0.0, 0, 1.146552968835358e-10, 0
627, 53.0, 41.0, 0.0, 0, 9.889698375320098e-11, 0
628, 55.0, 41.0, 0.0, 0, 8.370409704114065e-11, 0
629, 57.0, 41.0, 0.0, 0, 6.996985092257981e-11, 0
630, 59.0, 41.0, 0.0, 0, 6.365238162433286e-11, 0
631, 1.0, 43.0, 0.0, 0, 1.355212527067703e-11, 0
632, 3.0, 43.0, 0.0, 0, 2.478925487784044e-11, 0
633, 5.0, 43.0, 0.0, 0, 5.2674102305002966e-11, 0
634, 7.0, 43.0, 0.0, 0, 9.35635592837318e-11, 0
635, 9.0, 43.0, 0.0, 0, 1.451008850394756e-10, 0
636, 11.0, 43.0, 0.0, 0, 2.0429868555130302e-10, 0
637, 13.0, 43.0, 0.0, 0, 2.659266960490753e-10, 0
638, 15.0, 43.0, 0.0, 0, 3.2164220081671307e-10, 0
639, 17.0, 43.0, 0.0, 0, 3.6340469829162797e-10, 0
640, 19.0, 43.0, 0.0, 0, 3.9600978892466454e-10, 0
641, 21.0, 43.0, 0.0, 0, 4.906532467554045e-10, 0
642, 23.0, 43.0, 0.0, 0, 3.8559026764500204e-05, 0
643, 25.0, 43.0, 0.0, 1, 0.00011869208796779058, 0
644, 27.0, 43.0, 0.0, 1, 0.0001816386687550983, 0
645, 29.0, 43.0, 0.0, 1, 0.0002284353346261198, 0
646, 31.0, 43.0, 0.0, 1, 0.00023470272344826572, 0
647, 33.0, 43.0, 0.0, 1, 0.00022487786793952026, 0
648, 35.0, 43.0, 0.0, 1, 0.0001834031412153863, 0
649, 37.0, 43.0, 0.0, 1, 0.00010774508300083222, 0
650, 39.0, 43.0, 0.0, 0, 4.999079705449985e-05, 0
651, 41.0, 43.0, 0.0, 0, 6.5762163849272e-06, 0
652, 43.0, 43.0, 0.0, 0, 1.8404813446896118e-10, 0
653, 45.0, 43.0, 0.0, 0, 1.7259327171974335e-10, 0
654, 47.0, 43.0, 0.0, 0, 1.5959634879371245e-10, 0
655, 49.0, 43.0, 0.0, 0, 1.469030599141166e-10, 0
656, 51.0, 43.0, 0.0, 0, 1.323108991699751e-10, 0
657, 53.0, 43.0, 0.0, 0, 1.1633570218607562e-10, 0
658, 55.0, 43.0, 0.0, 0, 1.004600324753939e-10, 0
659, 57.0, 43.0, 0.0, 0, 8.588166255795665e-11, 0
660, 59.0, 43.0, 0.0, 0, 7.918957467089913e-11, 0
661, 1.0, 45.0, 0.0, 0, 2.0135762861259152e-11, 0
662, 3.0, 45.0, 0.0, 0, 3.3532604408614935e-11, 0
663, 5.0, 45.0, 0.0, 0, 6.586269922364444e-11, 0
664, 7.0, 45.0, 0.0, 0, 1.111840030955446e-10, 0
665, 9.0, 45.0, 0.0, 0, 1.669410900435878e-10, 0
666, 11.0, 45.0, 0.0, 0, 2.2922903721665644e-10, 0
667, 13.0, 45.0, 0.0, 0, 2.9228990457005935e-10, 0
668, 15.0, 45.0, 0.0, 0, 3.490984211781019e-10, 0
669, 17.0, 45.0, 0.0, 0, 3.940393223381448e-10, 0
670, 19.0, 45.0, 0.0, 0, 4.3167716089320205e-10, 0
671, 21.0, 45.0, 0.0, 0, 4.888082305361174e-10, 0
672, 23.0, 45.0, 0.0, 0, 6.409234804538445e-06, 0
673, 25.0, 45.0, 0.0, 0, 5.462105902662734e-05, 0
674, 27.0, 45.0, 0.0, 1, 0.00011862639695956698, 0
675, 29.0, 45.0, 0.0, 1, 0.0001996334577294328, 0
676, 31.0, 45.0, 0.0, 1, 0.00023510826821007404, 0
677, 33.0, 45.0, 0.0, 1, 0.00023195258607267534, 0
678, 35.0, 45.0, 0.0, 1, 0.0002127054984720091, 0
679, 37.0, 45.0, 0.0, 1, 0.00017048266433745908, 0
680, 39.0, 45.0, 0.0, 1, 0.00010871563989117621, 0
681, 41.0, 45.0, 0.0, 0, 3.761411103951665e-05, 0
682, 43.0, 45.0, 0.0, 0, 1.651113510338134e-08, 0
683, 45.0, 45.0, 0.0, 0, 1.998702090369772e-10, 0
684, 47.0, 45.0, 0.0, 0, 1.8137547081355776e-10, 0
685, 49.0, 45.0, 0.0, 0, 1.6933714446640596e-10, 0
686, 51.0, 45.0, 0.0, 0, 1.5412221764179766e-10, 0
687, 53.0, 45.0, 0.0, 0, 1.3677239689800717e-10, 0
688, 55.0, 45.0, 0.0, 0, 1.1989677969571124e-10, 0
689, 57.0, 45.0, 0.0, 0, 1.0468233758498515e-10, 0
690, 59.0, 45.0, 0.0, 0, 9.783918264161159e-11, 0
691, 1.0, 47.0, 0.0, 0, 3.4046936325693904e-11, 0
692, 3.0, 47.0, 0.0, 0, 4.951326832900205e-11, 0
693, 5.0, 47.0, 0.0, 0, 8.625791299921948e-11, 0
694, 7.0, 47.0, 0.0, 0, 1.364313212206905e-10, 0
695, 9.0, 47.0, 0.0, 0, 1.9702135067184155e-10, 0
696, 11.0, 47.0, 0.0, 0, 2.636289279648584e-10, 0
697, 13.0, 47.0, 0.0, 0, 3.307172389094858e-10, 0
698, 15.0, 47.0, 0.0, 0, 3.929214683304269e-10, 0
699, 17.0, 47.0, 0.0, 0, 4.4817302335826904e-10, 0
700, 19.0, 47.0, 0.0, 0, 5.013348929192635e-10, 0
701, 21.0, 47.0, 0.0, 0, 5.532581553195192e-10, 0
702, 23.0, 47.0, 0.0, 0, 5.640605394208153e-10, 0
703, 25.0, 47.0, 0.0, 0, 1.34554179829478e-05, 0
704, 27.0, 47.0, 0.0, 0, 7.793591140856592e-05, 0
705, 29.0, 47.0, 0.0, 1, 0.00013863292346001914, 0
706, 31.0, 47.0, 0.0, 1, 0.00022544670235204707, 0
707, 33.0, 47.0, 0.0, 1, 0.00024733082825178224, 0
708, 35.0, 47.0, 0.0, 1, 0.00023043630939374398, 0
709, 37.0, 47.0, 0.0, 1, 0.00021574096349660045, 0
710, 39.0, 47.0, 0.0, 1, 0.00014500983942145865, 0
711, 41.0, 47.0, 0.0, 0, 0.00011309981561355523, 0
712, 43.0, 47.0, 0.0, 0, 2.403933042481385e-05, 0
713, 45.0, 47.0, 0.0, 0, 2.2475969856132872e-10, 0
714, 47.0, 47.0, 0.0, 0, 2.096569019171458e-10, 0
715, 49.0, 47.0, 0.0, 0, 1.9806788308663116e-10, 0
716, 51.0, 47.0, 0.0, 0, 1.7984368566851811e-10, 0
717, 53.0, 47.0, 0.0, 0, 1.5942209397804232e-10, 0
718, 55.0, 47.0, 0.0, 0, 1.4174821680569845e-10, 0
719, 57.0, 47.0, 0.0, 0, 1.2691803651483594e-10, 0
720, 59.0, 47.0, 0.0, 0, 1.2055811948738443e-10, 0
721, 1.0, 49.0, 0.0, 0, 5.6030948567596464e-11, 0
722, 3.0, 49.0, 0.0, 0, 7.359351651033044e-11, 0
723, 5.0, 49.0, 0.0, 0, 1.1503247764052735e-10, 0
724, 7.0, 49.0, 0.0, 0, 1.7066473780737064e-10, 0
725, 9.0, 49.0, 0.0, 0, 2.369810603873444e-10, 0
726, 11.0, 49.0, 0.0, 0, 3.091973632424408e-10, 0
727, 13.0, 49.0, 0.0, 0, 3.8193369720350375e-10, 0
728, 15.0, 49.0, 0.0, 0, 4.5081301685238455e-10, 0
729, 17.0, 49.0, 0.0, 0, 5.144089179450692e-10, 0
730, 19.0, 49.0, 0.0, 0, 5.728878673516301e-10, 0
731, 21.0, 49.0, 0.0, 0, 6.184011762858e-10, 0
732, 23.0, 49.0, 0.0, 0, 6.302821197506501e-10, 0
733, 25.0, 49.0, 0.0, 0, 6.162112339586859e-10, 0
734, 27.0, 49.0, 0.0, 0, 2.041382718494775e-05, 0
735, 29.0, 49.0, 0.0, 0, 0.00010704558480613447, 0
736, 31.0, 49.0, 0.0, 1, 0.00015580435759939774, 0
737, 33.0, 49.0, 0.0, 1, 0.0002482230002182072, 0
738, 35.0, 49.0, 0.0, 1, 0.000251610056121143, 0
739, 37.0, 49.0, 0.0, 1, 0.00024030592092556786, 0
740, 39.0, 49.0, 0.0, 1, 0.00022393898952161875, 0
741, 41.0, 49.0, 0.0, 1, 0.00013648697551736335, 0
742, 43.0, 49.0, 0.0, 0, 8.995453319028684e-05, 0
743, 45.0, 49.0, 0.0, 0, 1.5902967397528998e-05, 0
744, 47.0, 49.0, 0.0, 0, 2.253211348051253e-10, 0
745, 49.0, 49.0, 0.0, 0, 2.2859510815184385e-10, 0
746, 51.0, 49.0, 0.0, 0, 2.0616747966095088e-10, 0
747, 53.0, 49.0, 0.0, 0, 1.8236902002295363e-10, 0
748, 55.0, 49.0, 0.0, 0, 1.6604224490094385e-10, 0
749, 57.0, 49.0, 0.0, 0, 1.5390422171068818e-10, 0
750, 59.0, 49.0, 0.0, 0, 1.4902695917166625e-10, 0
751, 1.0, 51.0, 0.0, 0, 8.709373452829852e-11, 0
752, 3.0, 51.0, 0.0, 0, 1.0699369864154707e-10, 0
753, 5.0, 51.0, 0.0, 0, 1.5366216637176204e-10, 0
754, 7.0, 51.0, 0.0, 0, 2.1558458040714383e-10, 0
755, 9.0, 51.0, 0.0, 0, 2.886140445838439e-10, 0
756, 11.0, 51.0, 0.0, 0, 3.672693221685554e-10, 0
757, 13.0, 51.0, 0.0, 0, 4.4563966890190285e-10, 0
758, 15.0, 51.0, 0.0, 0, 5.188656317805144e-10, 0
759, 17.0, 51.0, 0.0, 0, 5.838622721223619e-10, 0
760, 19.0, 51.0, 0.0, 0, 6.375005229450407e-10, 0
761, 21.0, 51.0, 0.0, 0, 6.725980452082691e-10, 0
762, 23.0, 51.0, 0.0, 0, 6.806623872777673e-10, 0
763, 25.0, 51.0, 0.0, 0, 6.648947403941947e-10, 0
764, 27.0, 51.0, 0.0, 0, 6.513272109092302e-10, 0
765, 29.0, 51.0, 0.0, 0, 2.8498943590371312e-05, 0
766, 31.0, 51.0, 0.0, 0, 0.0001332684519614203, 0
767, 33.0, 51.0, 0.0, 1, 0.00016550838247412776, 0
768, 35.0, 51.0, 0.0, 1, 0.00024315722854099058, 0
769, 37.0, 51.0, 0.0, 1, 0.0002420272575099762, 0
770, 39.0, 51.0, 0.0, 1, 0.00024061034431411234, 0
771, 41.0, 51.0, 0.0, 1, 0.00020964740538850578, 0
772, 43.0, 51.0, 0.0, 1, 0.00012822847099249732, 0
773, 45.0, 51.0, 0.0, 0, 6.254437416145752e-05, 0
774, 47.0, 51.0, 0.0, 0, 8.61865709721101e-06, 0
775, 49.0, 51.0, 0.0, 0, 2.6777599779582536e-10, 0
776, 51.0, 51.0, 0.0, 0, 2.333983970872401e-10, 0
777, 53.0, 51.0, 0.0, 0, 2.0778549556107718e-10, 0
778, 55.0, 51.0, 0.0, 0, 1.959892654323415e-10, 0
779, 57.0, 51.0, 0.0, 0, 1.8836952488600476e-10, 0
780, 59.0, 51.0, 0.0, 0, 1.8546895164923892e-10, 0
781, 1.0, 53.0, 0.0, 0, 1.2842188014175447e-10, 0
782, 3.0, 53.0, 0.0, 0, 1.5112452687896094e-10, 0
783, 5.0, 53.0, 0.0, 0, 2.039669396582912e-10, 0
784, 7.0, 53.0, 0.0, 0, 2.733469784056024e-10, 0
785, 9.0, 53.0, 0.0, 0, 3.5418778445460084e-10, 0
786, 11.0, 53.0, 0.0, 0, 4.3967193750439676e-10, 0
787, 13.0, 53.0, 0.0, 0, 5.223868135303398e-10, 0
788, 15.0, 53.0, 0.0, 0, 5.960227869756021e-10, 0
789, 17.0, 53.0, 0.0, 0, 6.561436844962534e-10, 0
790, 19.0, 53.0, 0.0, 0, 6.991332516062855e-10, 0
791, 21.0, 53.0, 0.0, 0, 7.21072565063931e-10, 0
792, 23.0, 53.0, 0.0, 0, 7.189547356557853e-10, 0
793, 25.0, 53.0, 0.0, 0, 6.962816746309061e-10, 0
794, 27.0, 53.0, 0.0, 0, 6.70037983349241e-10, 0
795, 29.0, 53.0, 0.0, 0, 7.204609720084073e-10, 0
796, 31.0, 53.0, 0.0, 0, 4.2458841423797376e-05, 0
797, 33.0, 53.0, 0.0, 1, 0.00013242558290387245, 0
798, 35.0, 53.0, 0.0, 1, 0.00018847813293197983, 0
799, 37.0, 53.0, 0.0, 1, 0.00023652988651012868, 0
800, 39.0, 53.0, 0.0, 1, 0.0002444675714416913, 0
801, 41.0, 53.0, 0.0, 1, 0.00023781929945710658, 0
802, 43.0, 53.0, 0.0, 1, 0.00019825930772255387, 0
803, 45.0, 53.0, 0.0, 1, 0.0001287349591406993, 0
804, 47.0, 53.0, 0.0, 0, 4.698870624728646e-05, 0
805, 49.0, 53.0, 0.0, 0, 6.877549583095399e-07, 0
806, 51.0, 53.0, 0.0, 0, 3.1152953622745864e-10, 0
807, 53.0, 53.0, 0.0, 0, 2.5543204791648667e-10, 0
808, 55.0, 53.0, 0.0, 0, 2.374927920860829e-10, 0
809, 57.0, 53.0, 0.0, 0, 2.3216990029515516e-10, 0
810, 59.0, 53.0, 0.0, 0, 2.309531670392005e-10, 0
811, 1.0, 55.0, 0.0, 0, 1.811533271760391e-10, 0
812, 3.0, 55.0, 0.0, 0, 2.0743334302021011e-10, 0
813, 5.0, 55.0, 0.0, 0, 2.680285623226525e-10, 0
814, 7.0, 55.0, 0.0, 0, 3.465621009380876e-10, 0
815, 9.0, 55.0, 0.0, 0, 4.3674556545260734e-10, 0
816, 11.0, 55.0, 0.0, 0, 5.294174837740564e-10, 0
817, 13.0, 55.0, 0.0, 0, 6.144547524129305e-10, 0
818, 15.0, 55.0, 0.0, 0, 6.838957441060182e-10, 0
819, 17.0, 55.0, 0.0, 0, 7.335383129458167e-10, 0
820, 19.0, 55.0, 0.0, 0, 7.620298507261397e-10, 0
821, 21.0, 55.0, 0.0, 0, 7.692591991936888e-10, 0
822, 23.0, 55.0, 0.0, 0, 7.56551195950541e-10, 0
823, 25.0, 55.0, 0.0, 0, 7.278344766619083e-10, 0
824, 27.0, 55.0, 0.0, 0, 6.95927126937932e-10, 0
825, 29.0, 55.0, 0.0, 0, 6.855819543908464e-10, 0
826, 31.0, 55.0, 0.0, 0, 6.047345528985544e-06, 0
827, 33.0, 55.0, 0.0, 0, 5.670446319947002e-05, 0
