element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
2398, 7.000000000000001, 75.0, 5.000000000000001, 1, 0.0007061039375, 0
2409, 29.0, 75.0, 5.000000000000001, 1, 0.0007363579875, 0
2413, 1.0000000000000002, 77.00000000000001, 5.000000000000001, 1, 5.5108475e-05, 0
2414, 3.0, 77.00000000000001, 5.000000000000001, 1, 6.29025375e-05, 0
2415, 5.0, 77.00000000000001, 5.000000000000001, 1, 0.000194413925, 0
2416, 7.000000000000001, 77.00000000000001, 5.000000000000001, 1, 0.0008809625625, 0
2427, 29.0, 77.00000000000001, 5.000000000000001, 1, 0.0008484636625, 0
2431, 1.0000000000000002, 79.00000000000001, 5.000000000000001, 1, 0.00015203022, 0
2432, 3.0, 79.00000000000001, 5.000000000000001, 1, 0.00012429257999999998, 0
2433, 5.0, 79.00000000000001, 5.000000000000001, 1, 0.0002750468125, 0
2434, 7.000000000000001, 79.00000000000001, 5.000000000000001, 1, 0.001022715025, 0
2445, 29.0, 79.00000000000001, 5.000000000000001, 1, 0.0009808826375, 0
2449, 1.0000000000000002, 81.0, 5.000000000000001, 1, 0.000197988125, 0
2450, 3.0, 81.0, 5.000000000000001, 1, 0.000167741925, 0
2451, 5.0, 81.0, 5.000000000000001, 1, 0.0003315950375, 0
2452, 7.000000000000001, 81.0, 5.000000000000001, 1, 0.00110098455, 0
2463, 29.0, 81.0, 5.000000000000001, 1, 0.0011126954125, 0
2467, 1.0000000000000002, 83.00000000000001, 5.000000000000001, 1, 0.000108999245, 0
2468, 3.0, 83.00000000000001, 5.000000000000001, 1, 0.0001730112125, 0
2469, 5.0, 83.00000000000001, 5.000000000000001, 1, 0.0003498424625, 0
2470, 7.000000000000001, 83.00000000000001, 5.000000000000001, 1, 0.0011073005250000002, 0
2481, 29.0, 83.00000000000001, 5.000000000000001, 1, 0.0011908332000000002, 0
2485, 1.0000000000000002, 85.00000000000001, 5.000000000000001, 1, 9.035191499999999e-05, 0
2486, 3.0, 85.00000000000001, 5.000000000000001, 1, 0.0001665496625, 0
2487, 5.0, 85.00000000000001, 5.000000000000001, 1, 0.0003406744875, 0
2488, 7.000000000000001, 85.00000000000001, 5.000000000000001, 1, 0.0010539801, 0
2499, 29.0, 85.00000000000001, 5.000000000000001, 1, 0.0012547683375, 0
2503, 1.0000000000000002, 87.0, 5.000000000000001, 1, 9.547166125e-05, 0
2504, 3.0, 87.0, 5.000000000000001, 1, 0.0001582599375, 0
2505, 5.0, 87.0, 5.000000000000001, 1, 0.0003135562875, 0
2506, 7.000000000000001, 87.0, 5.000000000000001, 1, 0.000961915325, 0
2517, 29.0, 87.0, 5.000000000000001, 1, 0.001281046125, 0
2521, 1.0000000000000002, 89.00000000000001, 5.000000000000001, 1, 0.00018766037375, 0
2522, 3.0, 89.00000000000001, 5.000000000000001, 1, 0.0001376659, 0
2523, 5.0, 89.00000000000001, 5.000000000000001, 1, 0.00026438867499999996, 0
2524, 7.000000000000001, 89.00000000000001, 5.000000000000001, 1, 0.0008464502374999999, 0
