# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.0045892992      	k                 	1.6899324879e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	6.8356976647e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0045892992      	omega             	1.9849146308e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361671e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0045892992      	p                 	-9.7954521505e+00	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0867717906e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0046142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.5478934800e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0046142992      	k                 	1.6812157250e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	6.9285621771e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0046142992      	omega             	1.9848330771e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361671e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0046142992      	p                 	-9.8507022262e+00	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0876748709e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0046392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.5582860357e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0046392992      	k                 	1.6724118384e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.0222333397e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0046392992      	omega             	1.9847515301e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361672e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0046392992      	p                 	-9.9135386145e+00	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0884831772e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0046642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.5691151721e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0046642992      	k                 	1.6635959044e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.1167070980e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0046642992      	omega             	1.9846699897e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361672e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0046642992      	p                 	-9.9828851508e+00	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0894956803e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0046892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.5800497966e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0046892992      	k                 	1.6548190955e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.2119786186e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0046892992      	omega             	1.9845884561e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361673e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0046892992      	p                 	-1.0062492262e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0904016274e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0047142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.5911738370e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0047142992      	k                 	1.6461139232e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.3080421416e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0047142992      	omega             	1.9845069292e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361673e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0047142992      	p                 	-1.0160435517e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0913166477e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0047392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6026098637e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0047392992      	k                 	1.6375018245e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.4048910153e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0047392992      	omega             	1.9844254090e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361674e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0047392992      	p                 	-1.0238481737e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0922813644e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0047642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6138519208e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0047642992      	k                 	1.6289999261e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.5025172674e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0047642992      	omega             	1.9843438955e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361674e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0047642992      	p                 	-1.0275953567e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0931905237e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0047892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6248726171e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0047892992      	k                 	1.6206185287e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.6009121859e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0047892992      	omega             	1.9842623886e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361675e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0047892992      	p                 	-1.0319638875e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0941218988e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0048142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6356575446e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0048142992      	k                 	1.6123604016e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.7000685157e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0048142992      	omega             	1.9841808885e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361675e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0048142992      	p                 	-1.0383253564e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0950166082e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0048392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6461773161e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0048392992      	k                 	1.6042252710e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.7999776945e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0048392992      	omega             	1.9840993951e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361675e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0048392992      	p                 	-1.0393870049e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0959740106e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0048642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6564580717e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0048642992      	k                 	1.5962057773e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	7.9006305663e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0048642992      	omega             	1.9840179083e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361676e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0048642992      	p                 	-1.0432120328e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0968678023e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0048892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6663898344e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0048892992      	k                 	1.5883053849e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.0020142393e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0048892992      	omega             	1.9839364283e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361676e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0048892992      	p                 	-1.0456414730e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0978813803e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0049142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6760607093e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0049142992      	k                 	1.5805273995e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.1041167582e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0049142992      	omega             	1.9838549549e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361677e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0049142992      	p                 	-1.0484081052e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0987748918e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0049392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6854812728e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0049392992      	k                 	1.5728715018e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.2069263963e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0049392992      	omega             	1.9837734882e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361677e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0049392992      	p                 	-1.0531072115e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.0998117579e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0049642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.6946357420e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0049642992      	k                 	1.5653272514e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.3104323333e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0049642992      	omega             	1.9836920283e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361678e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0049642992      	p                 	-1.0544489445e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.1007047463e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0049892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7035748144e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0049892992      	k                 	1.5578834192e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.4146222486e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0049892992      	omega             	1.9836105750e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361678e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0049892992      	p                 	-1.0527424153e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.1014953640e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0050142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7122973764e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0050142992      	k                 	1.5505285008e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.5194842386e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0050142992      	omega             	1.9835291284e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361679e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0050142992      	p                 	-1.0493248743e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.1025256521e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0050392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7207865766e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0050392992      	k                 	1.5432556765e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.6250051260e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0050392992      	omega             	1.9834476885e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361679e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0050392992      	p                 	-1.0513784785e+01	(9.7499848536e-02 4.4727089408e-02 1.9246119328e-01)	1	1.1034157133e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0050642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7289860145e+00	(9.1501147485e-02 4.5852029985e-02 1.8647439012e-01)	1
0.0050642992      	k                 	1.5360525390e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.7311718530e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0050642992      	omega             	1.9833662553e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361680e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0050642992      	p                 	-1.0500983828e+01	(1.2650047872e-01 4.4763930261e-02 1.9144646871e-01)	0	1.1043869275e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0050892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7406338711e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0050892992      	k                 	1.5289037190e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.8379714228e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0050892992      	omega             	1.9832848287e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361680e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0050892992      	p                 	-1.0526421299e+01	(1.2650047872e-01 4.4763930261e-02 1.9144646871e-01)	0	1.1054018064e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0051142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7567112191e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0051142992      	k                 	1.5217986947e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	8.9453911828e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0051142992      	omega             	1.9832034089e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361681e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0051142992      	p                 	-1.0562363092e+01	(1.1149999863e-01 4.4661005210e-02 1.9649418833e-01)	0	1.1064352028e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0051392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7727600796e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0051392992      	k                 	1.5147313969e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.0534186393e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0051392992      	omega             	1.9831219957e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361681e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0051392992      	p                 	-1.0638128590e+01	(1.1149999863e-01 4.4661005210e-02 1.9649418833e-01)	0	1.1073310713e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0051642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.7887599245e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0051642992      	k                 	1.5076989502e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.1620405611e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0051642992      	omega             	1.9830405893e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361682e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0051642992      	p                 	-1.0686620325e+01	(-1.1149999878e-01 4.4661008418e-02 1.9649418727e-01)	1	1.1083233496e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0051892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8046768452e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0051892992      	k                 	1.5006971596e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.2712442578e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0051892992      	omega             	1.9829591895e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361682e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0051892992      	p                 	-1.0735490329e+01	(1.1049994603e-01 4.4661178234e-02 1.9649424140e-01)	0	1.1094338049e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0052142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8204716862e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0052142992      	k                 	1.4937274497e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.3810143797e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0052142992      	omega             	1.9828777963e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361683e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0052142992      	p                 	-1.0777973364e+01	(1.1049994603e-01 4.4661178234e-02 1.9649424140e-01)	0	1.1103224180e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0052392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8361571873e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0052392992      	k                 	1.4867790623e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.4913361034e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0052392992      	omega             	1.9827964099e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361683e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0052392992      	p                 	-1.0794340432e+01	(1.1049994603e-01 4.4661178234e-02 1.9649424140e-01)	0	1.1112299757e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0052642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8516701639e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0052642992      	k                 	1.4798364627e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.6021944519e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0052642992      	omega             	1.9827150302e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361684e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0052642992      	p                 	-1.0851825768e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1121306196e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0052892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8670235508e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0052892992      	k                 	1.4728808122e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.7135743806e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0052892992      	omega             	1.9826336571e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361684e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0052892992      	p                 	-1.0921240771e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1130478456e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0053142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8821962568e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0053142992      	k                 	1.4658932568e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.8254593386e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0053142992      	omega             	1.9825522907e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361685e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0053142992      	p                 	-1.0986788889e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1139781559e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0053392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.8971629146e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0053392992      	k                 	1.4588622254e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	9.9378254878e-02	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0053392992      	omega             	1.9824709310e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361685e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0053392992      	p                 	-1.1047943384e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1148915495e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0053642992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.9119554297e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0053642992      	k                 	1.4517798018e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.0050644541e-01	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0053642992      	omega             	1.9823895780e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361686e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0053642992      	p                 	-1.1095900015e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1158931106e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0053892992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.9266160609e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0053892992      	k                 	1.4446357885e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.0163890661e-01	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0053892992      	omega             	1.9823082316e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361686e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0053892992      	p                 	-1.1155382041e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1168819503e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0054142992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.9411160588e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0054142992      	k                 	1.4374543809e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.0277539655e-01	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
0.0054142992      	omega             	1.9822268919e+01	(-3.7815176258e-01 4.4370663109e-01 4.4091404994e-01)	2	1.6962361687e+07	(1.0291314320e-01 4.7269903838e-02 6.1879950920e-03)	3
0.0054142992      	p                 	-1.1214802564e+01	(-1.2749947134e-01 4.4788179567e-02 1.5164141740e-01)	1	1.1178247825e+01	(1.1449969978e-01 4.6106917321e-02 1.7249942685e-01)	1
0.0054392992      	mag(U)            	0.0000000000e+00	(-1.4000000060e-01 4.9258069922e-03 5.3000562546e-02)	0	3.9554479865e+00	(9.6492849896e-02 4.6619938512e-02 1.9148443804e-01)	1
0.0054392992      	k                 	1.4302679683e-07	(7.6296438098e-02 4.8626669468e-02 2.2887366007e-01)	1	1.0391567989e-01	(1.0050018877e-01 4.8988499136e-02 1.9450000002e-01)	1
